"steam_appid","name","developers","publishers","categories","genres","required_age","n_achievements","platforms","is_released","release_date","additional_content","total_reviews","total_positive","total_negative","review_score","review_score_desc","positive_percentual","metacritic","is_free","price_initial..USD.","Single.player","Family.Sharing","Steam.Achievements","In.App.Purchases","Steam.Trading.Cards","Steam.Cloud","Partial.Controller.Support","Multi.player","PvP","Shared.Split.Screen.PvP","Co.op","Shared.Split.Screen.Co.op","Remote.Play.Together","Full.controller.support","Online.PvP","Tracked.Controller.Support","VR.Only","Steam.Leaderboards","Shared.Split.Screen","Online.Co.op","Stats","Steam.Workshop","Remote.Play.on.TV","Captions.available","MMO","Cross.Platform.Multiplayer","Commentary.available","LAN.PvP","Includes.level.editor","VR.Supported","VR.Support","Remote.Play.on.Phone","Remote.Play.on.Tablet","Valve.Anti.Cheat.enabled","LAN.Co.op","Includes.Source.SDK","SteamVR.Collectibles","HDR.available","Steam.Turn.Notifications","Steam.Timeline","Adventure","Casual","Free.To.Play","Simulation","Nudity","Strategy","Indie","Action","RPG","Sports","Early.Access","Massively.Multiplayer","Racing","Violent","Gore","Design...Illustration","Sexual.Content","Audio.Production","Education","Software.Training","Utilities","Animation...Modeling","Web.Publishing","Game.Development","Photo.Editing","Accounting","windows","mac","linux","num_ac"
995900,"Haunted Hotel: Eclipse Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2019-01-11 0:00:00","[]",12,9,3,6,"Mostly Positive",75,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971070,"Dark Parables: The Match Girl's Lost Paradise Collector's Edition","['Blue Tea Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-02 0:00:00","[]",12,11,1,7,"Positive",91.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971080,"Shadow Wolf Mysteries: Under the Crimson Moon Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-27 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971090,"Hidden Object: Home Makeover","['Tamalaki']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-29 0:00:00","[]",5,2,3,0,"5 user reviews",40,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971100,"Haunted Legends: The Dark Wishes Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-12-07 0:00:00","[]",1,1,0,0,"1 user reviews",100,0,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956380,"Dark Dimensions: Homecoming Collector's Edition","['Daily Magic Productions']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-09 0:00:00","[]",8,6,2,0,"8 user reviews",75,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956390,"Final Cut: Fame Fatale Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-12 0:00:00","[]",3,2,1,0,"3 user reviews",66.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956400,"Grim Tales: Bloody Mary Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-11-16 0:00:00","[]",20,20,0,7,"Positive",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940980,"Phantasmat: The Dread of Oakville Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-12 0:00:00","[]",9,8,1,0,"9 user reviews",88.9,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940990,"Grim Facade: The Artist and The Pretender Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-17 0:00:00","[]",3,2,1,0,"3 user reviews",66.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941000,"Witches' Legacy: Lair of the Witch Queen Collector's Edition","['EleFun Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-19 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941030,"Spirits of Mystery: Chains of Promise Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-22 0:00:00","[]",5,5,0,0,"5 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941040,"Dark Romance: The Swan Sonata Collector's Edition","['Domini Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-15 0:00:00","[]",10,7,3,6,"Mostly Positive",70,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941050,"Sable Maze: Twelve Fears Collector's Edition","['Daily Magic Productions']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-26 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926070,"Fear for Sale: City of the Past Collector's Edition","['EleFun Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-09-17 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926090,"Reflections of Life: Tree of Dreams Collector's Edition","['Grandma Studios']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-10-08 0:00:00","[]",7,5,2,0,"7 user reviews",71.4,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926100,"Mystery of the Ancients: Curse of the Black Water Collector's Edition","['Mariaglorum']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-09-05 0:00:00","[]",6,6,0,0,"6 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926110,"Death and Betrayal in Romania: A Dana Knightstone Novel Collector's Edition","['Boomzap Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-09-10 0:00:00","[]",6,6,0,0,"6 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926130,"Living Legends: Wrath of the Beast Collector's Edition","['Friendly Fox']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-09-14 0:00:00","[]",8,6,2,0,"8 user reviews",75,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896970,"Haunted Halls: Revenge of Doctor Blackmore Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-27 0:00:00","[]",9,6,3,0,"9 user reviews",66.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896980,"Whispered Secrets: Golden Silence Collector's Edition","['Grandma Studios']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-30 0:00:00","[]",5,4,1,0,"5 user reviews",80,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896990,"Dark Tales: Edgar Allan Poe's The Tell-Tale Heart Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-08-01 0:00:00","[]",9,3,6,0,"9 user reviews",33.3,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897000,"Love Chronicles: A Winter's Spell Collector's Edition","['Vendel Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-08-03 0:00:00","[]",4,4,0,0,"4 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897010,"Surface: Return to Another World Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-08-06 0:00:00","[]",1,1,0,0,"1 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897020,"Awakening: Moonfell Wood","['Boomzap Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-08-10 0:00:00","[]",20,18,2,7,"Positive",90,0,FALSE,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887920,"Maestro: Music from the Void Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-11 0:00:00","[]",2,2,0,0,"2 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887930,"PuppetShow™: Destiny Undone Collector's Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-18 0:00:00","[]",5,5,0,0,"5 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887940,"Amaranthine Voyage: The Obsidian Book Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-20 0:00:00","[]",3,2,1,0,"3 user reviews",66.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887950,"Danse Macabre: Thin Ice Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-25 0:00:00","[]",4,3,1,0,"4 user reviews",75,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887960,"Mystery Case Files: Rewind Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-23 0:00:00","[]",28,17,11,5,"Mixed",60.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887910,"Rite of Passage: The Lost Tides Collector's Edition","['Mad Head Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-07-09 0:00:00","[]",2,1,1,0,"2 user reviews",50,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866710,"Shiver: The Lily's Requiem Collector's Edition","['Artogon']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-04 0:00:00","[]",8,4,4,0,"8 user reviews",50,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866720,"Off the Record: The Final Interview Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-06 0:00:00","[]",3,2,1,0,"3 user reviews",66.7,0,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866730,"Love Story: The Way Home","['Media Art']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-08 0:00:00","[]",4,4,0,0,"4 user reviews",100,0,FALSE,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866740,"Haunted Hotel: Charles Dexter Ward Collector's Edition","['Special Bit']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-11 0:00:00","[]",15,11,4,6,"Mostly Positive",73.3,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866750,"Redemption Cemetery: Grave Testimony Collector’s Edition","['AMAX Interactive']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-13 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866780,"Sea of Lies: Tide of Treachery Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-15 0:00:00","[]",1,1,0,0,"1 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866790,"Myths of the World: Of Fiends and Fairies Collector's Edition","['Eipix Entertainment']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2018-06-18 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1942480,"Cursed Fables: White as Snow Collector's Edition","['Elephant Games AR']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-03-23 0:00:00","[]",5,3,2,0,"5 user reviews",60,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1935790,"Haunted Hotel: The Thirteenth Collector's Edition","['Elephant']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-03-14 0:00:00","[]",14,12,2,7,"Positive",85.7,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1915700,"Immortal Love: True Treasure Collector's Edition","['Friendly Fox']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-03-02 0:00:00","[]",4,4,0,0,"4 user reviews",100,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896610,"Edge of Reality: Lost Secrets of the Forest Collector's Edition","['Friendly Fox']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-02-08 0:00:00","[]",7,6,1,0,"7 user reviews",85.7,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896620,"Detectives United: Deadly Debt Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-02-11 0:00:00","[]",4,1,3,0,"4 user reviews",25,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1875530,"Grim Tales: Graywitch Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-01-25 0:00:00","[]",12,6,6,5,"Mixed",50,0,FALSE,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868550,"Crossroads: On a Just Path Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-01-18 0:00:00","[]",4,3,1,0,"4 user reviews",75,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1858940,"Bridge to Another World: Christmas Flight Collector's Edition","['Friendly Fox']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-01-05 0:00:00","[]",6,6,0,0,"6 user reviews",100,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1857150,"The Christmas Spirit: Golden Ticket Collector's Edition","['Domini Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2021-12-28 0:00:00","[]",3,3,0,0,"3 user reviews",100,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1857160,"Ms. Holmes: The Adventure of the McKirk Ritual Collector's Edition","['Elephant Games']","['Big Fish Games']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2022-01-03 0:00:00","[]",7,6,1,0,"7 user reviews",85.7,0,FALSE,13.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
